4149,117,-674,2,1,2
4149,117,-674,3,3,1
4158,113,-672,3,3,1
4158,113,-672,3,3,1
4158,113,-672,3,3,1
4160,114,-674,3,2,2
4160,114,-674,3,2,2
4160,114,-674,3,2,2
4155,116,-673,1,-1,0
4155,116,-673,1,-1,0
4155,116,-673,1,-1,0
4155,116,-673,0,-3,0
4146,114,-663,0,-3,0
4146,114,-663,0,-3,0
4146,114,-663,0,-3,0
4146,110,-671,3,-3,0
4146,110,-671,3,-3,0
4146,110,-671,3,-3,0
4145,110,-669,0,-3,-2
4145,110,-669,0,-3,-2
4145,110,-669,0,-3,-2
4145,110,-669,0,2,1
4155,111,-682,0,2,1
4155,111,-682,0,2,1
4155,111,-682,1,3,3
4157,118,-678,1,3,3
4157,118,-678,1,3,3
4157,118,-678,1,3,3
4157,115,-673,0,4,0
4157,115,-673,0,4,0
4157,115,-673,0,4,0
4156,112,-670,1,1,-1
4156,112,-670,1,1,-1
4156,112,-670,1,1,-1
4156,112,-670,4,-2,-1
4151,120,-669,4,-2,-1
4151,120,-669,4,-2,-1
4151,120,-669,4,-2,-1
4148,118,-668,2,-6,-1
4148,118,-668,2,-6,-1
4148,118,-668,2,-6,-1
4145,115,-670,2,0,-1
4145,115,-670,2,0,-1
4145,115,-670,2,0,-1
4145,115,-670,2,1,-1
4160,118,-677,2,1,-1
4160,118,-677,2,1,-1
4160,118,-677,2,1,-1
4153,117,-680,5,4,1
4153,117,-680,5,4,1
4153,117,-680,5,4,1
4161,112,-679,2,3,1
4161,112,-679,2,3,1
4161,112,-679,2,3,1
4159,120,-675,0,-1,2
4159,120,-675,0,-1,2
4159,120,-675,0,-1,2
4159,120,-675,1,-4,0
4162,108,-685,1,-4,0
4162,108,-685,1,-4,0
4162,108,-685,1,-4,0
4156,112,-673,4,-4,1
4156,112,-673,4,-4,1
4156,112,-673,4,-4,1
4152,108,-677,1,-4,-1
4152,108,-677,1,-4,-1
4152,108,-677,1,-4,-1
4152,108,-677,0,-1,-2
4151,108,-676,0,-1,-2
4151,108,-676,0,-1,-2
4151,108,-676,0,-1,-2
4153,110,-672,0,3,-3
4153,110,-672,0,3,-3
4153,110,-672,0,3,-3
4169,113,-679,3,4,-2
4169,113,-679,3,4,-2
4169,113,-679,3,4,-2
4169,113,-679,0,3,-1
4175,125,-675,0,3,-1
4175,125,-675,0,3,-1
4175,125,-675,-2,-1,0
4162,126,-681,-2,-1,0
4162,126,-681,-2,-1,0
4162,126,-681,-2,-1,0
4151,122,-674,0,-4,-2
4151,122,-674,0,-4,-2
4151,122,-674,0,-4,-2
4148,117,-675,1,-6,-1
4148,117,-675,1,-6,-1
4148,117,-675,1,-6,-1
4148,117,-675,1,-4,3
4140,117,-664,1,-4,3
4140,117,-664,1,-4,3
4140,117,-664,1,-4,3
4149,121,-662,0,2,1
4149,121,-662,0,2,1
4149,121,-662,0,2,1
4154,115,-676,-1,7,-3
4154,115,-676,-1,7,-3
4154,115,-676,-1,7,-3
4154,115,-676,0,9,-5
4171,120,-673,0,9,-5
4171,120,-673,0,9,-5
4171,120,-673,0,9,-5
4161,115,-671,-2,4,-2
4161,115,-671,-2,4,-2
4161,115,-671,-2,4,-2
4153,119,-674,1,-1,1
4153,119,-674,1,-1,1
4153,119,-674,1,-1,1
4146,111,-679,3,-6,-2
4146,111,-679,3,-6,-2
4146,111,-679,3,-6,-2
4146,111,-679,0,-1,-4
4151,114,-685,0,-1,-4
4151,114,-685,0,-1,-4
4151,114,-685,0,-1,-4
4155,111,-689,0,7,-3
4155,111,-689,0,7,-3
4155,111,-689,0,7,-3
4158,115,-682,-2,9,-2
4158,115,-682,-2,9,-2
4158,115,-682,-2,9,-2
4158,115,-682,1,8,-2
4152,121,-674,1,8,-2
4152,121,-674,1,8,-2
4152,121,-674,1,8,-2
4160,119,-679,0,2,-1
4160,119,-679,0,2,-1
4160,119,-679,0,2,-1
4167,124,-677,-1,-2,0
4167,124,-677,-1,-2,0
4167,124,-677,-1,-2,0
4156,121,-677,-1,-2,1
4156,121,-677,-1,-2,1
4156,121,-677,-1,-2,1
4156,121,-677,-1,-1,1
4156,126,-663,-1,-1,1
4156,126,-663,-1,-1,1
4156,126,-663,-1,-1,1
4154,120,-663,1,0,2
4154,120,-663,1,0,2
4154,120,-663,1,0,2
4157,117,-670,1,0,-1
4157,117,-670,1,0,-1
4157,117,-670,1,0,-1
4157,117,-670,2,-2,2
4153,114,-668,2,-2,2
4153,114,-668,2,-2,2
4153,114,-668,2,-2,2
4156,116,-664,2,-5,0
4156,116,-664,2,-5,0
4156,116,-664,2,-5,0
4161,118,-676,0,-4,2
4161,118,-676,0,-4,2
4161,118,-676,0,-4,2
4164,113,-670,0,1,2
4164,113,-670,0,1,2
4164,113,-670,0,1,2
4164,113,-670,2,1,6
4156,114,-680,2,1,6
4156,114,-680,2,1,6
4156,114,-680,2,1,6
4159,116,-676,2,1,5
4159,116,-676,2,1,5
4159,116,-676,2,1,5
4152,113,-687,3,-2,6
4152,113,-687,3,-2,6
4152,113,-687,3,-2,6
4152,113,-687,1,-3,3
4154,112,-692,1,-3,3
4154,112,-692,1,-3,3
4154,112,-692,1,-3,3
4161,98,-689,2,-4,-1
4161,98,-689,2,-4,-1
4161,98,-689,2,-4,-1
4164,115,-690,1,0,-2
4164,115,-690,1,0,-2
4164,115,-690,1,0,-2
4164,115,-690,1,4,1
4165,109,-691,1,4,1
4165,109,-691,1,4,1
4165,109,-691,1,4,1
4158,103,-678,-1,4,-1
4158,103,-678,-1,4,-1
4158,103,-678,-1,4,-1
4160,112,-675,2,3,-2
4160,112,-675,2,3,-2
4160,112,-675,2,3,-2
4155,111,-669,-2,2,-1
4155,111,-669,-2,2,-1
4155,111,-669,-2,2,-1
4155,111,-669,0,-1,0
4157,115,-664,0,-1,0
4157,115,-664,0,-1,0
4157,115,-664,0,-1,0
4153,119,-667,3,2,2
4153,119,-667,3,2,2
4153,119,-667,3,2,2
4153,118,-664,1,3,1
4153,118,-664,1,3,1
4153,118,-664,1,3,1
4153,118,-664,1,3,2
4156,112,-664,1,3,2
4156,112,-664,1,3,2
4156,112,-664,1,3,2
4156,116,-667,4,2,-1
4156,116,-667,4,2,-1
4156,116,-667,4,2,-1
4146,112,-660,4,2,2
4146,112,-660,4,2,2
4146,112,-660,4,2,2
4155,113,-670,3,1,2
4155,113,-670,3,1,2
4155,113,-670,3,1,2
4155,113,-670,5,4,2
4158,111,-674,5,4,2
4158,111,-674,5,4,2
4158,111,-674,5,4,2
4162,110,-673,4,2,3
4162,110,-673,4,2,3
4162,110,-673,4,2,3
4155,110,-660,4,-1,1
4155,110,-660,4,-1,1
4155,110,-660,4,-1,1
4155,110,-660,1,-4,2
4157,115,-664,1,-4,2
4157,115,-664,1,-4,2
4157,115,-664,1,-4,2
4157,107,-675,1,-8,-3
4157,107,-675,1,-8,-3
4157,107,-675,1,-8,-3
4152,105,-677,1,-5,0
4152,105,-677,1,-5,0
4152,105,-677,1,-5,0
4159,104,-671,0,0,-1
4159,104,-671,0,0,-1
4159,104,-671,0,0,-1
4159,104,-671,1,2,-1
4165,108,-677,1,2,-1
4165,108,-677,1,2,-1
4165,108,-677,1,2,-1
4171,107,-676,2,2,0
4171,107,-676,2,2,0
4171,107,-676,2,2,0
4161,107,-672,2,2,-1
4161,107,-672,2,2,-1
4161,107,-672,2,2,-1
4161,107,-672,4,-1,-1
4157,112,-670,4,-1,-1
4157,112,-670,4,-1,-1
4157,112,-670,4,-1,-1
4141,121,-676,3,-3,0
4141,121,-676,3,-3,0
4141,121,-676,3,-3,0
4147,122,-672,2,0,1
4147,122,-672,2,0,1
4147,122,-672,2,0,1
4147,122,-672,4,0,2
4148,119,-669,4,0,2
4148,119,-669,4,0,2
4148,119,-669,4,0,2
4152,113,-662,4,4,1
4152,113,-662,4,4,1
4152,113,-662,4,4,1
4154,118,-664,4,1,0
4154,118,-664,4,1,0
4154,118,-664,4,1,0
4148,114,-668,1,-2,0
4148,114,-668,1,-2,0
4148,114,-668,1,-2,0
4148,114,-668,1,0,1
4153,112,-669,1,0,1
4153,112,-669,1,0,1
4153,112,-669,1,0,1
4144,116,-674,1,-2,0
4144,116,-674,1,-2,0
4144,116,-674,1,-2,0
4148,118,-673,2,0,0
4148,118,-673,2,0,0
4148,118,-673,2,0,0
4148,118,-673,4,-2,0
4154,107,-675,4,-2,0
4154,107,-675,4,-2,0
4154,107,-675,4,-2,0
4156,108,-670,2,1,-1
4156,108,-670,2,1,-1
4156,108,-670,2,1,-1
4163,110,-669,0,3,-1
4163,110,-669,0,3,-1
4163,110,-669,0,3,-1
4163,110,-669,-3,0,1
4152,107,-668,-3,0,1
4152,107,-668,-3,0,1
4152,107,-668,-3,0,1
4145,105,-666,0,0,2
4145,105,-666,0,0,2
4145,105,-666,0,0,2
4145,112,-671,3,-2,-1
4145,112,-671,3,-2,-1
4145,112,-671,3,-2,-1
4153,115,-673,0,3,-1
4153,115,-673,0,3,-1
4153,115,-673,0,3,-1
4153,115,-673,-1,5,-2
4158,108,-661,-1,5,-2
4158,108,-661,-1,5,-2
4158,108,-661,-1,5,-2
4147,107,-676,-2,-1,-1
4147,107,-676,-2,-1,-1
4147,107,-676,-2,-1,-1
4154,107,-686,0,-2,2
4154,107,-686,0,-2,2
4154,107,-686,0,-2,2
4154,107,-686,4,-2,3
4158,118,-666,4,-2,3
4158,118,-666,4,-2,3
4158,118,-666,4,-2,3
4151,120,-671,0,-3,0
